model,property,algorithm,seed,simulations,time,robustness,falsified,input,control points,exploration ratio,budget,failed_explore_choice,failed_uniform_choice,failed_prefix_choice,failed_suffix_choice,failed_explore_forced,failed_uniform_forced,failed_prefix_forced,failed_suffix_forced,success_explore_choice,success_uniform_choice,success_prefix_choice,success_suffix_choice,success_explore_forced,success_uniform_forced,success_prefix_forced,success_suffix_forced
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-860263061303766972,26.0,5.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,6,1,2,4,0,0,0,1,41,4,2,2,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-3289646232506121809,3.0,0.0,-4.871653649896352,yes,"[0.0 37.5 0.0; 10.0 0.0 203.125; 20.0 100.0 0.0; 30.0 100.0 0.0]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,3823254688869746608,12.0,2.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,2,3,1,1,0,0,0,1,18,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-7368176887965621705,86.0,17.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,19,12,11,7,0,0,0,0,124,22,11,12,1,0,0,1
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-3037568076121058880,11.0,2.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,2,1,3,0,1,0,0,0,17,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-7759873987750179353,61.0,13.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,15,6,8,11,0,0,0,0,84,7,7,14,1,1,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,2216017602057821629,3.0,0.0,-5.234701432129604,yes,"[0.0 50.0 203.125; 10.0 25.0 325.0; 20.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,3822509754381594290,37.0,8.0,-0.17427002565915473,yes,"[0.0 50.0 325.0; 15.0 0.0 162.5; 30.0 0.0 162.5]","2 2 3 3 3 4",0.25,300,10,7,5,4,0,0,0,0,53,3,3,3,1,0,1,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,525349370870433271,2.0,0.0,-5.181074273751626,yes,"[0.0 100.0 203.125; 10.0 0.0 325.0; 25.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-6819559750011441194,8.0,1.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,1,1,0,1,0,1,0,0,15,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,316147106714626154,3.0,0.0,-0.17427002565915473,yes,"[0.0 50.0 325.0; 15.0 0.0 162.5; 30.0 0.0 162.5]","2 2 3 3 3 4",0.25,300,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,1708869880131016382,4.0,1.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-3397704830850981450,4.0,0.0,-0.17427002565915473,yes,"[0.0 50.0 325.0; 15.0 0.0 162.5; 30.0 0.0 162.5]","2 2 3 3 3 4",0.25,300,1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,1796774332276471789,2.0,0.0,-5.242871476251523,yes,"[0.0 56.25 325.0; 10.0 0.0 325.0; 25.0 0.0 162.5; 30.0 0.0 162.5]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,4829620468149697212,33.0,7.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,6,8,4,6,1,0,0,0,49,0,4,2,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,8461151710403384024,13.0,2.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,3,1,1,3,0,0,1,0,21,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,1711699167957586880,25.0,5.0,-0.4069215769991956,yes,"[0.0 75.0 325.0; 10.0 0.0 162.5; 25.0 0.0 162.5; 30.0 0.0 162.5]","2 2 3 3 3 4",0.25,300,2,8,6,5,0,0,1,0,38,0,0,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,8698939158352761785,4.0,0.0,-5.168992150561174,yes,"[0.0 50.0 203.125; 10.0 0.0 325.0; 25.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,1,1,0,0,0,0,0,5,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,6413268532010633435,4.0,0.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-3696336186319778115,15.0,3.0,-1.8484043577393834,yes,"[0.0 75.0 162.5; 10.0 0.0 325.0; 25.0 75.0 162.5; 30.0 75.0 162.5]","2 2 3 3 3 4",0.25,300,1,5,6,0,0,0,0,0,20,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-6203194784550414486,42.0,8.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,7,7,12,8,0,0,0,1,57,4,6,4,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,921072775586291269,3.0,0.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,2968219943105980017,8.0,1.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,1,3,0,0,1,0,0,13,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-6803687485216061617,11.0,2.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,1,1,3,1,0,0,0,1,17,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-6286431595469028924,2.0,0.0,-0.3722806537921173,yes,"[0.0 50.0 162.5; 10.0 0.0 243.75; 20.0 50.0 325.0; 30.0 50.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,13555576937849696,7.0,1.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,1,2,1,0,0,0,1,0,12,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-512519119688716843,40.0,9.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,5,4,11,12,0,0,0,1,55,4,2,3,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-2623391611888593819,64.0,13.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,13,18,16,11,0,0,0,0,87,5,7,5,1,1,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-4169355339265926360,6.0,1.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,1,1,0,2,1,0,0,0,8,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,8068891775783084763,2.0,0.0,-1.8482145676987187,yes,"[0.0 75.0 162.5; 10.0 0.0 325.0; 25.0 100.0 162.5; 30.0 100.0 162.5]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-3441785490780477559,2.0,0.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-7303499454748243047,23.0,5.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,4,7,3,3,1,0,0,0,36,0,2,1,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-6006945958971190679,10.0,2.0,-0.09681670119901753,yes,"[0.0 68.75 0.0; 10.0 0.0 325.0; 25.0 100.0 0.0; 30.0 100.0 0.0]","2 2 3 3 3 4",0.25,300,2,1,1,1,0,0,0,0,16,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-5264112785904175167,16.0,3.0,-5.221825815866815,yes,"[0.0 75.0 325.0; 10.0 0.0 325.0; 25.0 100.0 0.0; 30.0 100.0 0.0]","2 2 3 3 3 4",0.25,300,2,2,4,5,0,0,1,0,24,0,0,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,8119251593681519854,7.0,1.0,-3.16305493958442,yes,"[0.0 81.25 325.0; 10.0 0.0 325.0; 25.0 100.0 121.875; 30.0 100.0 121.875]","2 2 3 3 3 4",0.25,300,1,1,0,1,0,0,0,0,13,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-2647421000815672689,4.0,0.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,0,1,1,0,0,0,6,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-3061603223707597654,33.0,7.0,-0.17427002565915473,yes,"[0.0 50.0 325.0; 15.0 0.0 162.5; 30.0 0.0 162.5]","2 2 3 3 3 4",0.25,300,8,7,7,8,0,0,0,1,50,1,1,1,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-183549856696916528,30.0,6.0,-5.202173954350442,yes,"[0.0 50.0 162.5; 10.0 0.0 162.5; 25.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,7,4,8,6,1,0,0,0,46,0,2,3,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,1448243724357237187,24.0,5.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,7,3,5,3,1,0,0,0,41,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,8940800980189996463,7.0,1.0,-2.6776290242647462,yes,"[0.0 100.0 20.3125; 10.0 0.0 325.0; 25.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,2,0,2,0,1,0,0,1,10,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,7883900815612202609,31.0,6.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,5,11,4,10,1,0,0,0,43,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,40125109507457480,45.0,9.0,-0.17427002565915473,yes,"[0.0 50.0 325.0; 15.0 0.0 162.5; 30.0 0.0 162.5]","2 2 3 3 3 4",0.25,300,13,8,9,10,0,0,1,0,67,2,2,1,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-6938033320608419207,30.0,6.0,-5.208112204745916,yes,"[0.0 50.0 162.5; 10.0 0.0 325.0; 25.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,8,5,3,5,1,0,0,0,42,1,1,3,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,2858947381935595762,7.0,1.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,2,0,0,0,0,0,0,1,12,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,7427305976081956178,31.0,6.0,-5.221825815866815,yes,"[0.0 75.0 325.0; 10.0 0.0 325.0; 25.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,6,8,6,7,1,0,0,1,44,2,0,1,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,1841543021624291161,45.0,9.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,8,8,9,12,0,0,0,1,67,1,3,6,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,8750058757257368686,2.0,0.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,86715191537901021,9.0,2.0,-5.233455260935543,yes,"[0.0 93.75 162.5; 7.5 0.0 325.0; 22.5 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,2,0,2,1,0,0,0,0,13,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,8808285621720952099,1.0,0.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,4080139885049601719,5.0,1.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,1,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-210109411230373350,33.0,7.0,-5.166283886252145,yes,"[0.0 87.5 325.0; 10.0 0.0 325.0; 25.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,7,8,3,8,1,0,0,0,50,2,1,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,6718967520454543887,64.0,13.0,-5.208112204745916,yes,"[0.0 50.0 162.5; 10.0 0.0 325.0; 25.0 100.0 325.0; 30.0 100.0 325.0]","2 2 3 3 3 4",0.25,300,14,8,15,16,1,0,0,0,94,7,8,8,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,4952354130266877290,50.0,10.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,8,10,9,7,0,0,0,0,66,6,4,7,1,0,1,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,6018286006501485535,23.0,4.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,7,4,5,6,0,1,0,0,31,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,2098178138433280632,49.0,10.0,-5.208112204745916,yes,"[0.0 50.0 162.5; 10.0 0.0 325.0; 25.0 0.0 0.0; 30.0 0.0 0.0]","2 2 3 3 3 4",0.25,300,12,7,9,6,1,0,0,0,66,8,5,3,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-1501555893766862198,8.0,1.0,-5.208112204745916,yes,"[0.0 50.0 162.5; 10.0 0.0 325.0; 25.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,1,1,1,0,0,0,0,1,16,0,0,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,4826667283699413787,11.0,2.0,-4.5915362088883285,yes,"[0.0 50.0 162.5; 10.0 0.0 162.5; 25.0 0.0 0.0; 30.0 0.0 0.0]","2 2 3 3 3 4",0.25,300,2,0,1,4,0,0,0,0,15,0,0,0,3,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,1507339704503150452,21.0,4.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,3,7,3,3,0,0,0,1,30,0,0,1,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,53696064114932662,21.0,4.0,-0.9276625421463223,yes,"[0.0 50.0 0.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,3,5,6,2,0,1,0,0,33,0,1,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,8875437723539887696,68.0,15.0,-0.018354847106500927,yes,"[0.0 75.0 0.0; 10.0 0.0 91.40625; 17.5 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,15,5,7,17,0,1,0,0,87,8,11,21,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-7875019380196671469,8.0,1.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,1,0,2,2,0,0,1,0,10,0,0,0,1,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-3924744932900705021,1.0,0.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,-2479491271916433614,46.0,10.0,-5.175807853027386,yes,"[0.0 50.0 325.0; 15.0 0.0 325.0; 30.0 0.0 325.0]","2 2 3 3 3 4",0.25,300,14,9,5,6,0,0,0,0,69,5,0,6,1,0,0,1
